Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW,acidgas_Fv,H2S,SO2OUT,H2SOUT,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S,acidgas_CO2,acidgas_H2O,acidgas_H2S
844,OK,,180.0,479.8576397,27.8317431,138.333333,123.6,2454.024002,54.1060941,3.27274543,0.277520566,0.00153872,0.037670108,83.6,1.6722,0.039208828,0.285675,0.323196,0.391128
845,OK,,180.0,479.8576397,27.8317431,139.444444,123.6,2473.735036,54.5406812,3.07250656,0.302486156,0.001674014,0.035325076,83.6,1.6722,0.03699909,0.285675,0.323196,0.391128
846,OK,,180.0,479.8576397,27.8317431,140.555556,123.6,2493.446088,54.9752683,2.86841504,0.330882461,0.001827714,0.032942586,83.6,1.6722,0.0347703,0.285675,0.323196,0.391128
847,OK,,180.0,479.8576397,27.8317431,141.666667,123.6,2513.157123,55.4098554,2.66432936,0.360272166,0.001986261,0.030564908,83.6,1.6722,0.032551168,0.285675,0.323196,0.391128
848,OK,,180.0,479.8576397,27.8317431,142.777778,123.6,2532.868157,55.8444425,2.46527085,0.395607322,0.002176822,0.028247299,83.6,1.6722,0.03042412,0.285675,0.323196,0.391128
849,OK,,180.0,479.8576397,27.8317431,143.888889,123.6,2552.579191,56.2790296,2.26812067,0.435582169,0.002392035,0.025955862,83.6,1.6722,0.028347898,0.285675,0.323196,0.391128
850,OK,,180.0,479.8576397,27.8317431,145.0,123.6,2572.290225,56.7136167,2.07203263,0.481076095,0.002636551,0.023681448,83.6,1.6722,0.026317999,0.285675,0.323196,0.391128
851,OK,,180.0,484.9667828,28.1280734,135.0,123.6,2394.890899,52.8023328,3.96005816,0.212501505,0.001182621,0.045631717,83.6,1.6722,0.046814338,0.285675,0.323196,0.391128
852,OK,,180.0,484.9667828,28.1280734,136.111111,123.6,2414.601934,53.2369199,3.75019528,0.230670854,0.001281477,0.043173108,83.6,1.6722,0.044454585,0.285675,0.323196,0.391128
853,OK,,180.0,484.9667828,28.1280734,137.222222,123.6,2434.312968,53.671507,3.5377278,0.251071422,0.001392328,0.040690163,83.6,1.6722,0.042082491,0.285675,0.323196,0.391128
854,OK,,180.0,484.9667828,28.1280734,138.333333,123.6,2454.024002,54.1060941,3.3344364,0.273122325,0.001511847,0.038310927,83.6,1.6722,0.039822774,0.285675,0.323196,0.391128
855,OK,,180.0,484.9667828,28.1280734,139.444444,123.6,2473.735036,54.5406812,3.12710223,0.298118738,0.001647171,0.035892107,83.6,1.6722,0.037539278,0.285675,0.323196,0.391128
856,OK,,180.0,484.9667828,28.1280734,140.555556,123.6,2493.446088,54.9752683,2.92617093,0.325522757,0.0017952,0.033547667,83.6,1.6722,0.035342867,0.285675,0.323196,0.391128
857,OK,,180.0,484.9667828,28.1280734,141.666667,123.6,2513.157123,55.4098554,2.72476097,0.353751993,0.001947167,0.031202856,83.6,1.6722,0.033150023,0.285675,0.323196,0.391128
858,OK,,180.0,484.9667828,28.1280734,142.777778,123.6,2532.868157,55.8444425,2.52373582,0.38833576,0.002133391,0.028867073,83.6,1.6722,0.031000464,0.285675,0.323196,0.391128
859,OK,,180.0,484.9667828,28.1280734,143.888889,123.6,2552.579191,56.2790296,2.32705535,0.427034477,0.002341364,0.026584091,83.6,1.6722,0.028925455,0.285675,0.323196,0.391128
860,OK,,180.0,484.9667828,28.1280734,145.0,123.6,2572.290225,56.7136167,2.13158575,0.470936881,0.002576901,0.024319731,83.6,1.6722,0.026896633,0.285675,0.323196,0.391128
861,OK,,180.0,490.0759259,28.4244037,135.0,123.6,2394.890899,52.8023328,4.01722935,0.20984417,0.0011659,0.046209761,83.6,1.6722,0.047375661,0.285675,0.323196,0.391128
862,OK,,180.0,490.0759259,28.4244037,136.111111,123.6,2414.601934,53.2369199,3.81265491,0.227330529,0.001260825,0.043812099,83.6,1.6722,0.045072925,0.285675,0.323196,0.391128
863,OK,,180.0,490.0759259,28.4244037,137.222222,123.6,2434.312968,53.671507,3.60259512,0.247100097,0.001368036,0.041359264,83.6,1.6722,0.0427273,0.285675,0.323196,0.391128
864,OK,,180.0,490.0759259,28.4244037,138.333333,123.6,2454.024002,54.1060941,3.39691535,0.268795192,0.001485451,0.038957945,83.6,1.6722,0.040443396,0.285675,0.323196,0.391128
865,OK,,180.0,490.0759259,28.4244037,139.444444,123.6,2473.735036,54.5406812,3.18990639,0.293136141,0.001616994,0.036546483,83.6,1.6722,0.038163477,0.285675,0.323196,0.391128
866,OK,,180.0,490.0759259,28.4244037,140.555556,123.6,2493.446088,54.9752683,2.98644337,0.320072863,0.001762283,0.034178051,83.6,1.6722,0.035940334,0.285675,0.323196,0.391128
867,OK,,180.0,490.0759259,28.4244037,141.666667,123.6,2513.157123,55.4098554,2.78600502,0.347361484,0.001908906,0.03184739,83.6,1.6722,0.033756296,0.285675,0.323196,0.391128
868,OK,,180.0,490.0759259,28.4244037,142.777778,123.6,2532.868157,55.8444425,2.58295453,0.381218832,0.00209094,0.02949292,83.6,1.6722,0.03158386,0.285675,0.323196,0.391128
869,OK,,180.0,490.0759259,28.4244037,143.888889,123.6,2552.579191,56.2790296,2.38641852,0.418741662,0.002292242,0.027214811,83.6,1.6722,0.029507053,0.285675,0.323196,0.391128
870,OK,,180.0,490.0759259,28.4244037,145.0,123.6,2572.290225,56.7136167,2.18539997,0.462235915,0.002525313,0.024892615,83.6,1.6722,0.027417928,0.285675,0.323196,0.391128
871,OK,,180.0,495.1850672,28.7207339,135.0,123.6,2394.890899,52.8023328,4.07980781,0.206962399,0.001147973,0.046843737,83.6,1.6722,0.04799171,0.285675,0.323196,0.391128
872,OK,,180.0,495.1850672,28.7207339,136.111111,123.6,2414.601934,53.2369199,3.87007901,0.224387353,0.001242452,0.044394435,83.6,1.6722,0.045636887,0.285675,0.323196,0.391128
873,OK,,180.0,495.1850672,28.7207339,137.222222,123.6,2434.312968,53.671507,3.66246612,0.243588549,0.001346376,0.041971843,83.6,1.6722,0.043318219,0.285675,0.323196,0.391128
874,OK,,180.0,495.1850672,28.7207339,138.333333,123.6,2454.024002,54.1060941,3.453994,0.265014294,0.001462167,0.039544043,83.6,1.6722,0.041006211,0.285675,0.323196,0.391128
875,OK,,180.0,495.1850672,28.7207339,139.444444,123.6,2473.735036,54.5406812,3.25129061,0.288437215,0.001588478,0.037182989,83.6,1.6722,0.038771467,0.285675,0.323196,0.391128
876,OK,,180.0,495.1850672,28.7207339,140.555556,123.6,2493.446088,54.9752683,3.05029783,0.314444396,0.001728476,0.034845072,83.6,1.6722,0.036573547,0.285675,0.323196,0.391128
877,OK,,180.0,495.1850672,28.7207339,141.666667,123.6,2513.157123,55.4098554,2.84379227,0.341580554,0.00187412,0.032451846,83.6,1.6722,0.034325966,0.285675,0.323196,0.391128
878,OK,,180.0,495.1850672,28.7207339,142.777778,123.6,2532.868157,55.8444425,2.64424296,0.374083874,0.002048514,0.030139106,83.6,1.6722,0.032187619,0.285675,0.323196,0.391128
879,OK,,180.0,495.1850672,28.7207339,143.888889,123.6,2552.579191,56.2790296,2.44491887,0.41088638,0.002245665,0.027833802,83.6,1.6722,0.030079467,0.285675,0.323196,0.391128
880,OK,,180.0,495.1850672,28.7207339,145.0,123.6,2572.290225,56.7136167,2.24790018,0.452344861,0.002467357,0.025558859,83.6,1.6722,0.028026216,0.285675,0.323196,0.391128
881,OK,,180.0,500.2942103,29.0170642,135.0,123.6,2394.890899,52.8023328,4.14135152,0.204212395,0.001130835,0.047464038,83.6,1.6722,0.048594872,0.285675,0.323196,0.391128
882,OK,,180.0,500.2942103,29.0170642,136.111111,123.6,2414.601934,53.2369199,3.93209125,0.221249937,0.00122305,0.045023752,83.6,1.6722,0.046246802,0.285675,0.323196,0.391128
883,OK,,180.0,500.2942103,29.0170642,137.222222,123.6,2434.312968,53.671507,3.72500319,0.239998961,0.001324346,0.042610737,83.6,1.6722,0.043935083,0.285675,0.323196,0.391128
884,OK,,180.0,500.2942103,29.0170642,138.333333,123.6,2454.024002,54.1060941,3.51672332,0.260915496,0.001437188,0.040188897,83.6,1.6722,0.041626085,0.285675,0.323196,0.391128
885,OK,,180.0,500.2942103,29.0170642,139.444444,123.6,2473.735036,54.5406812,3.31039987,0.284076066,0.001561914,0.037792357,83.6,1.6722,0.03935427,0.285675,0.323196,0.391128
886,OK,,180.0,500.2942103,29.0170642,140.555556,123.6,2493.446088,54.9752683,3.10705489,0.309686968,0.001699576,0.035432461,83.6,1.6722,0.037132036,0.285675,0.323196,0.391128
887,OK,,180.0,500.2942103,29.0170642,141.666667,123.6,2513.157123,55.4098554,2.90594162,0.33814883,0.001852284,0.03310139,83.6,1.6722,0.034953674,0.285675,0.323196,0.391128
888,OK,,180.0,500.2942103,29.0170642,142.777778,123.6,2532.868157,55.8444425,2.70088456,0.367786914,0.002010814,0.030732183,83.6,1.6722,0.032742996,0.285675,0.323196,0.391128
889,OK,,180.0,500.2942103,29.0170642,143.888889,123.6,2552.579191,56.2790296,2.5098142,0.40239615,0.00219574,0.02852033,83.6,1.6722,0.03071607,0.285675,0.323196,0.391128
890,OK,,180.0,500.2942103,29.0170642,145.0,123.6,2572.290225,56.7136167,2.30673913,0.443467687,0.002415109,0.026182506,83.6,1.6722,0.028597615,0.285675,0.323196,0.391128
891,OK,,180.0,505.4033534,29.3133945,135.0,123.6,2394.890899,52.8023328,4.20403302,0.201470242,0.001113798,0.048094779,83.6,1.6722,0.049208577,0.285675,0.323196,0.391128
892,OK,,180.0,505.4033534,29.3133945,136.111111,123.6,2414.601934,53.2369199,3.99728587,0.218009908,0.001203141,0.045685401,83.6,1.6722,0.046888542,0.285675,0.323196,0.391128
893,OK,,180.0,505.4033534,29.3133945,137.222222,123.6,2434.312968,53.671507,3.78762395,0.236499339,0.001302888,0.043248668,83.6,1.6722,0.044551557,0.285675,0.323196,0.391128
894,OK,,180.0,505.4033534,29.3133945,138.333333,123.6,2454.024002,54.1060941,3.5773596,0.257084552,0.001413774,0.040809349,83.6,1.6722,0.042223123,0.285675,0.323196,0.391128
895,OK,,180.0,505.4033534,29.3133945,139.444444,123.6,2473.735036,54.5406812,3.35281655,0.281218827,0.001543748,0.038219848,83.6,1.6722,0.039763596,0.285675,0.323196,0.391128
896,OK,,180.0,505.4033534,29.3133945,140.555556,123.6,2493.446088,54.9752683,3.16927393,0.304552007,0.001668689,0.036077353,83.6,1.6722,0.037746042,0.285675,0.323196,0.391128
897,OK,,180.0,505.4033534,29.3133945,141.666667,123.6,2513.157123,55.4098554,2.96270013,0.332845991,0.001820319,0.033690606,83.6,1.6722,0.035510924,0.285675,0.323196,0.391128
898,OK,,180.0,505.4033534,29.3133945,142.777778,123.6,2532.868157,55.8444425,2.763014,0.361019686,0.001970655,0.031383259,83.6,1.6722,0.033353914,0.285675,0.323196,0.391128
899,OK,,180.0,505.4033534,29.3133945,143.888889,123.6,2552.579191,56.2790296,2.56407546,0.395703814,0.002155814,0.029088874,83.6,1.6722,0.031244687,0.285675,0.323196,0.391128
900,OK,,180.0,505.4033534,29.3133945,145.0,123.6,2572.290225,56.7136167,2.36937593,0.434305915,0.002361473,0.026845755,83.6,1.6722,0.029207228,0.285675,0.323196,0.391128
901,OK,,180.0,510.5124966,29.6097248,135.0,123.6,2394.890899,52.8023328,4.26033766,0.199118916,0.001098989,0.04865525,83.6,1.6722,0.049754238,0.285675,0.323196,0.391128
902,OK,,180.0,510.5124966,29.6097248,136.111111,123.6,2414.601934,53.2369199,4.05619984,0.215211694,0.001185747,0.046277434,83.6,1.6722,0.047463181,0.285675,0.323196,0.391128
903,OK,,180.0,510.5124966,29.6097248,137.222222,123.6,2434.312968,53.671507,3.84931987,0.233156303,0.001282363,0.043874322,83.6,1.6722,0.045156684,0.285675,0.323196,0.391128
904,OK,,180.0,510.5124966,29.6097248,138.333333,123.6,2454.024002,54.1060941,3.64159531,0.253106909,0.001389619,0.041466159,83.6,1.6722,0.042855778,0.285675,0.323196,0.391128
905,OK,,180.0,510.5124966,29.6097248,139.444444,123.6,2473.735036,54.5406812,3.43586898,0.27513822,0.001507849,0.03908359,83.6,1.6722,0.04059144,0.285675,0.323196,0.391128
906,OK,,180.0,510.5124966,29.6097248,140.555556,123.6,2493.446088,54.9752683,3.23302893,0.299440426,0.001638021,0.036736433,83.6,1.6722,0.038374454,0.285675,0.323196,0.391128
907,OK,,180.0,510.5124966,29.6097248,141.666667,123.6,2513.157123,55.4098554,3.02608135,0.327019889,0.001785573,0.034349384,83.6,1.6722,0.036134957,0.285675,0.323196,0.391128
908,OK,,180.0,510.5124966,29.6097248,142.777778,123.6,2532.868157,55.8444425,2.82360227,0.35471474,0.001933145,0.032015241,83.6,1.6722,0.033948386,0.285675,0.323196,0.391128
909,OK,,180.0,510.5124966,29.6097248,143.888889,123.6,2552.579191,56.2790296,2.62480087,0.388355873,0.00211242,0.029725706,83.6,1.6722,0.031838126,0.285675,0.323196,0.391128
910,OK,,180.0,510.5124966,29.6097248,145.0,123.6,2572.290225,56.7136167,2.42487128,0.426609081,0.002315979,0.027428866,83.6,1.6722,0.029744845,0.285675,0.323196,0.391128
911,OK,,180.0,515.6216379,29.906055,135.0,123.6,2394.890899,52.8023328,4.3322213,0.196060902,0.001080294,0.049379188,83.6,1.6722,0.050459482,0.285675,0.323196,0.391128
912,OK,,180.0,515.6216379,29.906055,136.111111,123.6,2414.601934,53.2369199,4.11994919,0.212219508,0.001167328,0.046918792,83.6,1.6722,0.04808612,0.285675,0.323196,0.391128
913,OK,,180.0,515.6216379,29.906055,137.222222,123.6,2434.312968,53.671507,3.91016687,0.229956154,0.001262689,0.044488554,83.6,1.6722,0.045751243,0.285675,0.323196,0.391128
914,OK,,180.0,515.6216379,29.906055,138.333333,123.6,2454.024002,54.1060941,3.70122994,0.249564061,0.001367936,0.042071221,83.6,1.6722,0.043439157,0.285675,0.323196,0.391128
915,OK,,180.0,515.6216379,29.906055,139.444444,123.6,2473.735036,54.5406812,3.50005514,0.270757795,0.001481424,0.039741165,83.6,1.6722,0.041222589,0.285675,0.323196,0.391128
916,OK,,180.0,515.6216379,29.906055,140.555556,123.6,2493.446088,54.9752683,3.29118613,0.29498482,0.00161105,0.037332817,83.6,1.6722,0.038943867,0.285675,0.323196,0.391128
917,OK,,180.0,515.6216379,29.906055,141.666667,123.6,2513.157123,55.4098554,3.08986707,0.321347118,0.00175177,0.03501007,83.6,1.6722,0.03676184,0.285675,0.323196,0.391128
918,OK,,180.0,515.6216379,29.906055,142.777778,123.6,2532.868157,55.8444425,2.88470803,0.348510683,0.001896298,0.032650537,83.6,1.6722,0.034546835,0.285675,0.323196,0.391128
919,OK,,180.0,515.6216379,29.906055,143.888889,123.6,2552.579191,56.2790296,2.68287213,0.381613392,0.002072457,0.030331485,83.6,1.6722,0.032403942,0.285675,0.323196,0.391128
920,OK,,180.0,515.6216379,29.906055,145.0,123.6,2572.290225,56.7136167,2.48493791,0.418490078,0.002268317,0.028059602,83.6,1.6722,0.03032792,0.285675,0.323196,0.391128
921,OK,,180.0,520.730781,30.2023853,135.0,123.6,2394.890899,52.8023328,4.39226527,0.193653261,0.001065267,0.049974835,83.6,1.6722,0.051040102,0.285675,0.323196,0.391128
922,OK,,180.0,520.730781,30.2023853,136.111111,123.6,2414.601934,53.2369199,4.18154371,0.209421655,0.001150042,0.04753488,83.6,1.6722,0.048684922,0.285675,0.323196,0.391128
923,OK,,180.0,520.730781,30.2023853,137.222222,123.6,2434.312968,53.671507,3.97286696,0.226730058,0.001242931,0.045120328,83.6,1.6722,0.046363259,0.285675,0.323196,0.391128
924,OK,,180.0,520.730781,30.2023853,138.333333,123.6,2454.024002,54.1060941,3.76413671,0.245896425,0.00134563,0.042709068,83.6,1.6722,0.044054698,0.285675,0.323196,0.391128
925,OK,,180.0,520.730781,30.2023853,139.444444,123.6,2473.735036,54.5406812,3.56190473,0.266686159,0.001456777,0.04037131,83.6,1.6722,0.041828087,0.285675,0.323196,0.391128
926,OK,,180.0,520.730781,30.2023853,140.555556,123.6,2493.446088,54.9752683,3.35181206,0.290445321,0.001583698,0.037953621,83.6,1.6722,0.039537319,0.285675,0.323196,0.391128
927,OK,,180.0,520.730781,30.2023853,141.666667,123.6,2513.157123,55.4098554,3.15243355,0.315978786,0.001719735,0.03565523,83.6,1.6722,0.037374964,0.285675,0.323196,0.391128
928,OK,,180.0,520.730781,30.2023853,142.777778,123.6,2532.868157,55.8444425,2.95315797,0.341703387,0.001856264,0.033362742,83.6,1.6722,0.035219006,0.285675,0.323196,0.391128
929,OK,,180.0,520.730781,30.2023853,143.888889,123.6,2552.579191,56.2790296,2.74372277,0.374743556,0.002031917,0.030965208,83.6,1.6722,0.032997125,0.285675,0.323196,0.391128
930,OK,,180.0,520.730781,30.2023853,145.0,123.6,2572.290225,56.7136167,2.54551329,0.410591287,0.002221992,0.028693637,83.6,1.6722,0.030915629,0.285675,0.323196,0.391128
931,OK,,180.0,525.8399241,30.4987156,135.0,123.6,2394.890899,52.8023328,4.4515819,0.191341846,0.001050813,0.050560024,83.6,1.6722,0.051610837,0.285675,0.323196,0.391128
932,OK,,180.0,525.8399241,30.4987156,136.111111,123.6,2414.601934,53.2369199,4.23905576,0.206912769,0.0011344,0.048104883,83.6,1.6722,0.049239283,0.285675,0.323196,0.391128
933,OK,,180.0,525.8399241,30.4987156,137.222222,123.6,2434.312968,53.671507,4.03102354,0.223860501,0.001225193,0.045700922,83.6,1.6722,0.046926115,0.285675,0.323196,0.391128
934,OK,,180.0,525.8399241,30.4987156,138.333333,123.6,2454.024002,54.1060941,3.83073397,0.24209517,0.001322648,0.043383301,83.6,1.6722,0.044705949,0.285675,0.323196,0.391128
935,OK,,180.0,525.8399241,30.4987156,139.444444,123.6,2473.735036,54.5406812,3.61769977,0.263183488,0.001435321,0.040934003,83.6,1.6722,0.042369324,0.285675,0.323196,0.391128
936,OK,,180.0,525.8399241,30.4987156,140.555556,123.6,2493.446088,54.9752683,3.41374292,0.285935855,0.001556584,0.038585643,83.6,1.6722,0.040142227,0.285675,0.323196,0.391128
937,OK,,180.0,525.8399241,30.4987156,141.666667,123.6,2513.157123,55.4098554,3.19735804,0.312455702,0.001697873,0.03610829,83.6,1.6722,0.037806163,0.285675,0.323196,0.391128
938,OK,,180.0,525.8399241,30.4987156,142.777778,123.6,2532.868157,55.8444425,3.00400818,0.337026503,0.001827959,0.033882588,83.6,1.6722,0.035710547,0.285675,0.323196,0.391128
939,OK,,180.0,525.8399241,30.4987156,143.888889,123.6,2552.579191,56.2790296,2.80215616,0.368411008,0.001994409,0.031570216,83.6,1.6722,0.033564624,0.285675,0.323196,0.391128
940,OK,,180.0,525.8399241,30.4987156,145.0,123.6,2572.290225,56.7136167,2.60364382,0.40332588,0.002179229,0.029298645,83.6,1.6722,0.031477874,0.285675,0.323196,0.391128
941,OK,,180.0,530.9490672,30.7950459,135.0,123.6,2394.890899,52.8023328,4.5156261,0.188863836,0.001035488,0.051193689,83.6,1.6722,0.052229177,0.285675,0.323196,0.391128
942,OK,,180.0,530.9490672,30.7950459,136.111111,123.6,2414.601934,53.2369199,4.30506027,0.204023586,0.001116711,0.048763278,83.6,1.6722,0.049879989,0.285675,0.323196,0.391128
943,OK,,180.0,530.9490672,30.7950459,137.222222,123.6,2434.312968,53.671507,4.09661139,0.22063284,0.001205543,0.046358929,83.6,1.6722,0.047564472,0.285675,0.323196,0.391128
944,OK,,180.0,530.9490672,30.7950459,138.333333,123.6,2454.024002,54.1060941,3.88996749,0.238868412,0.001302901,0.043977483,83.6,1.6722,0.045280384,0.285675,0.323196,0.391128
945,OK,,180.0,530.9490672,30.7950459,139.444444,123.6,2473.735036,54.5406812,3.68170947,0.259172645,0.00141115,0.041582871,83.6,1.6722,0.042994022,0.285675,0.323196,0.391128
946,OK,,180.0,530.9490672,30.7950459,140.555556,123.6,2493.446088,54.9752683,3.47653683,0.28148336,0.001529871,0.039225212,83.6,1.6722,0.040755083,0.285675,0.323196,0.391128
947,OK,,180.0,530.9490672,30.7950459,141.666667,123.6,2513.157123,55.4098554,3.26999054,0.30644413,0.001662502,0.036857114,83.6,1.6722,0.038519616,0.285675,0.323196,0.391128
948,OK,,180.0,530.9490672,30.7950459,142.777778,123.6,2532.868157,55.8444425,3.07142655,0.33074344,0.001791,0.03457898,83.6,1.6722,0.03636998,0.285675,0.323196,0.391128
949,OK,,180.0,530.9490672,30.7950459,143.888889,123.6,2552.579191,56.2790296,2.86273871,0.362019124,0.0019567,0.032196722,83.6,1.6722,0.034153422,0.285675,0.323196,0.391128
950,OK,,180.0,530.9490672,30.7950459,145.0,123.6,2572.290225,56.7136167,2.66359379,0.39605013,0.002136548,0.029921627,83.6,1.6722,0.032058175,0.285675,0.323196,0.391128
951,OK,,180.0,536.0582086,31.0913761,135.0,123.6,2394.890899,52.8023328,4.57917066,0.186468041,0.001020665,0.051819948,83.6,1.6722,0.052840613,0.285675,0.323196,0.391128
952,OK,,180.0,536.0582086,31.0913761,136.111111,123.6,2414.601934,53.2369199,4.37040936,0.201248733,0.001099708,0.049412567,83.6,1.6722,0.050512276,0.285675,0.323196,0.391128
953,OK,,180.0,536.0582086,31.0913761,137.222222,123.6,2434.312968,53.671507,4.16143781,0.217533054,0.001186658,0.047006572,83.6,1.6722,0.04819323,0.285675,0.323196,0.391128
954,OK,,180.0,536.0582086,31.0913761,138.333333,123.6,2454.024002,54.1060941,3.95476824,0.235376188,0.001281759,0.04462871,83.6,1.6722,0.045910469,0.285675,0.323196,0.391128
955,OK,,180.0,536.0582086,31.0913761,139.444444,123.6,2473.735036,54.5406812,3.74211332,0.255528468,0.001389062,0.042191265,83.6,1.6722,0.043580327,0.285675,0.323196,0.391128
956,OK,,180.0,536.0582086,31.0913761,140.555556,123.6,2493.446088,54.9752683,3.5362107,0.277406646,0.001505294,0.039829427,83.6,1.6722,0.041334721,0.285675,0.323196,0.391128
957,OK,,180.0,536.0582086,31.0913761,141.666667,123.6,2513.157123,55.4098554,3.33205356,0.301584295,0.001633516,0.037490409,83.6,1.6722,0.039123925,0.285675,0.323196,0.391128
958,OK,,180.0,536.0582086,31.0913761,142.777778,123.6,2532.868157,55.8444425,3.12636322,0.325931264,0.001762153,0.035139439,83.6,1.6722,0.036901592,0.285675,0.323196,0.391128
959,OK,,180.0,536.0582086,31.0913761,143.888889,123.6,2552.579191,56.2790296,2.95460005,0.352273401,0.00190091,0.03315639,83.6,1.6722,0.0350573,0.285675,0.323196,0.391128
