Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
2715,OK,,196.410256,238.4849341,13.8480923,160,123.6,160,62.5805426,0.003335282,8.30255856,0.046469886,3.82E-05,83.6,1.6722,0.046508073
2716,OK,,196.410256,242.5895723,14.0863462,121,123.6,121,47.3265353,3.67410582,0.189420466,0.001172176,0.046925577,83.6,1.6722,0.048097752
2717,OK,,196.410256,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.401346763,1.24478987,0.007412713,0.004989855,83.6,1.6722,0.012402568
2718,OK,,196.410256,242.5895723,14.0863462,160,123.6,160,62.5805426,0.003618413,8.18816753,0.045790327,4.14E-05,83.6,1.6722,0.045831735
2719,OK,,196.410256,246.6942088,14.3246,121,123.6,121,47.3265353,3.72256187,0.187403841,0.001157962,0.047467717,83.6,1.6722,0.048625678
2720,OK,,196.410256,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.433219767,1.20298019,0.007154822,0.005379615,83.6,1.6722,0.012534436
2721,OK,,196.410256,246.6942088,14.3246,160,123.6,160,62.5805426,0.003725249,8.08669967,0.045181818,4.26E-05,83.6,1.6722,0.045224426
2722,OK,,196.410256,250.7988453,14.5628538,121,123.6,121,47.3265353,3.77281234,0.185346326,0.001143538,0.048030185,83.6,1.6722,0.049173723
2723,OK,,196.410256,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.466064519,1.16186789,0.006901719,0.005780454,83.6,1.6722,0.012682173
2724,OK,,196.410256,250.7988453,14.5628538,160,123.6,160,62.5805426,0.003933349,7.98366227,0.044566594,4.50E-05,83.6,1.6722,0.044611561
2725,OK,,196.410256,254.9034835,14.8011077,121,123.6,121,47.3265353,3.8225063,0.183359199,0.001129591,0.048584055,83.6,1.6722,0.049713646
2726,OK,,196.410256,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.492360356,1.13291491,0.006721259,0.006099821,83.6,1.6722,0.01282108
2727,OK,,196.410256,254.9034835,14.8011077,160,123.6,160,62.5805426,0.004136569,7.89178364,0.0440128,4.73E-05,83.6,1.6722,0.044060065
2728,OK,,196.410256,259.0081199,15.0393615,121,123.6,121,47.3265353,3.87519541,0.181288283,0.001115157,0.049171375,83.6,1.6722,0.050286533
2729,OK,,196.410256,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.531728573,1.10027158,0.006517828,0.006577891,83.6,1.6722,0.013095719
2730,OK,,196.410256,259.0081199,15.0393615,160,123.6,160,62.5805426,0.004202976,7.86451015,0.043810249,4.80E-05,83.6,1.6722,0.043858241
2731,OK,,196.410256,263.1127581,15.2776154,121,123.6,121,47.3265353,3.9247842,0.179393433,0.001101858,0.04972017,83.6,1.6722,0.050822028
2732,OK,,196.410256,263.1127581,15.2776154,140.5,123.6,140.5,54.953539,0.561739493,1.0707419,0.006334881,0.006940982,83.6,1.6722,0.013275863
2733,OK,,196.410256,263.1127581,15.2776154,160,123.6,160,62.5805426,0.004632017,7.68315694,0.042771147,5.29E-05,83.6,1.6722,0.042824015
2734,OK,,196.410256,267.2173946,15.5158692,121,123.6,121,47.3265353,3.97378561,0.177563992,0.001088998,0.050260076,83.6,1.6722,0.051349074
2735,OK,,196.410256,267.2173946,15.5158692,140.5,123.6,140.5,54.953539,0.600291837,1.03657589,0.006124969,0.007407571,83.6,1.6722,0.013532541
2736,OK,,196.410256,267.2173946,15.5158692,160,123.6,160,62.5805426,0.004922617,7.57182795,0.042115838,5.62E-05,83.6,1.6722,0.042171999
2737,OK,,196.410256,271.3220328,15.7541231,121,123.6,121,47.3265353,4.02329703,0.175749699,0.001076269,0.050804562,83.6,1.6722,0.051880831
2738,OK,,196.410256,271.3220328,15.7541231,140.5,123.6,140.5,54.953539,0.640497608,1.00365253,0.005922899,0.007893133,83.6,1.6722,0.013816032
2739,OK,,196.410256,271.3220328,15.7541231,160,123.6,160,62.5805426,0.005184091,7.47810582,0.041556579,5.91E-05,83.6,1.6722,0.041615694
2740,OK,,196.410256,275.4266692,15.9923769,121,123.6,121,47.3265353,4.07119847,0.174037487,0.001064205,0.05132824,83.6,1.6722,0.052392445
2741,OK,,196.410256,275.4266692,15.9923769,140.5,123.6,140.5,54.953539,0.675652285,0.977009031,0.005758301,0.008315849,83.6,1.6722,0.01407415
2742,OK,,196.410256,275.4266692,15.9923769,160,123.6,160,62.5805426,0.00535203,7.41964618,0.041175641,6.09E-05,83.6,1.6722,0.041236588
2743,OK,,196.410256,279.5313074,16.2306308,121,123.6,121,47.3265353,4.12281369,0.172220023,0.001051515,0.051892827,83.6,1.6722,0.052944342
2744,OK,,196.410256,279.5313074,16.2306308,140.5,123.6,140.5,54.953539,0.713357861,0.950238237,0.005593311,0.00876834,83.6,1.6722,0.014361651
2745,OK,,196.410256,279.5313074,16.2306308,160,123.6,160,62.5805426,0.005810467,7.27282558,0.040342873,6.62E-05,83.6,1.6722,0.040409062
2746,OK,,196.410256,283.6359439,16.4688846,121,123.6,121,47.3265353,4.17104268,0.170562158,0.001039856,0.052417345,83.6,1.6722,0.053457201
2747,OK,,196.410256,283.6359439,16.4688846,140.5,123.6,140.5,54.953539,0.752782003,0.924001986,0.005431914,0.009240692,83.6,1.6722,0.014672606
2748,OK,,196.410256,283.6359439,16.4688846,160,123.6,160,62.5805426,0.006178093,7.16302951,0.039698724,7.03E-05,83.6,1.6722,0.039769064
2749,OK,,196.410256,287.7405821,16.7071385,121,123.6,121,47.3265353,4.21947905,0.168935446,0.001028411,0.052941491,83.6,1.6722,0.053969902
2750,OK,,196.410256,287.7405821,16.7071385,140.5,123.6,140.5,54.953539,0.784919189,0.904042681,0.005307718,0.00962336,83.6,1.6722,0.014931078
2751,OK,,196.410256,287.7405821,16.7071385,160,123.6,160,62.5805426,0.006343872,7.11749368,0.039404447,7.22E-05,83.6,1.6722,0.039476633
2752,OK,,196.410256,291.8452185,16.9453923,121,123.6,121,47.3265353,4.27341376,0.167135154,0.001015934,0.053528646,83.6,1.6722,0.054544579
2753,OK,,196.410256,291.8452185,16.9453923,140.5,123.6,140.5,54.953539,0.828025021,0.879369813,0.005156198,0.010137766,83.6,1.6722,0.015293964
2754,OK,,196.410256,291.8452185,16.9453923,160,123.6,160,62.5805426,0.006964551,6.95111125,0.038455683,7.92E-05,83.6,1.6722,0.038534898
2755,OK,,196.410256,295.9498567,17.1836462,121,123.6,121,47.3265353,4.32928948,0.16530151,0.001003287,0.054136455,83.6,1.6722,0.055139743
2756,OK,,196.410256,295.9498567,17.1836462,140.5,123.6,140.5,54.953539,0.868433264,0.856962527,0.005018337,0.010618273,83.6,1.6722,0.01563661
2757,OK,,196.410256,295.9498567,17.1836462,160,123.6,160,62.5805426,0.007351303,6.85694555,0.037899732,8.36E-05,83.6,1.6722,0.037983303
2758,OK,,196.410256,300.0544932,17.4219,121,123.6,121,47.3265353,4.37598017,0.16383332,0.000992915,0.054635827,83.6,1.6722,0.055628742
2759,OK,,196.410256,300.0544932,17.4219,140.5,123.6,140.5,54.953539,0.909803486,0.835351226,0.004885446,0.011108944,83.6,1.6722,0.01599439
2760,OK,,196.410256,300.0544932,17.4219,160,123.6,160,62.5805426,0.007804442,6.75299777,0.037291645,8.87E-05,83.6,1.6722,0.037380322
2761,OK,,198.974359,139.97364,8.13,121,123.6,121,47.3265353,2.4486835,0.273207155,0.00175564,0.032584918,83.6,1.6722,0.034340558
2762,OK,,198.974359,139.97364,8.13,140.5,123.6,140.5,54.953539,0.038141574,3.09772331,0.018970572,0.000484202,83.6,1.6722,0.019454774
2763,OK,,198.974359,139.97364,8.13,160,123.6,160,62.5805426,0.001050536,10.8013564,0.061751247,1.22E-05,83.6,1.6722,0.061763419
2764,OK,,198.974359,144.0782773,8.36825385,121,123.6,121,47.3265353,2.49734068,0.269195759,0.001727234,0.033177207,83.6,1.6722,0.034904441
2765,OK,,198.974359,144.0782773,8.36825385,140.5,123.6,140.5,54.953539,0.041306882,3.01969527,0.018480047,0.000524535,83.6,1.6722,0.019004581
2766,OK,,198.974359,144.0782773,8.36825385,160,123.6,160,62.5805426,0.001450527,10.7259921,0.06124994,1.68E-05,83.6,1.6722,0.061266731
2767,OK,,198.974359,148.1829145,8.60650769,121,123.6,121,47.3265353,2.54452942,0.265425753,0.001700466,0.033749001,83.6,1.6722,0.035449467
2768,OK,,198.974359,148.1829145,8.60650769,140.5,123.6,140.5,54.953539,0.048237437,2.8810719,0.017614872,0.00061213,83.6,1.6722,0.018227002
2769,OK,,198.974359,148.1829145,8.60650769,160,123.6,160,62.5805426,0.001120803,10.6007141,0.060496088,1.30E-05,83.6,1.6722,0.060509061
2770,OK,,198.974359,152.2875518,8.84476154,121,123.6,121,47.3265353,2.59842499,0.261216267,0.001670934,0.03440339,83.6,1.6722,0.036074325
2771,OK,,198.974359,152.2875518,8.84476154,140.5,123.6,140.5,54.953539,0.052731572,2.7941745,0.017065003,0.000668704,83.6,1.6722,0.017733707
2772,OK,,198.974359,152.2875518,8.84476154,160,123.6,160,62.5805426,0.001221926,10.4884045,0.059805553,1.41E-05,83.6,1.6722,0.05981969
2773,OK,,198.974359,156.392189,9.08301538,121,123.6,121,47.3265353,2.64436307,0.25776916,0.001646394,0.034955455,83.6,1.6722,0.03660185
2774,OK,,198.974359,156.392189,9.08301538,140.5,123.6,140.5,54.953539,0.057371002,2.69962733,0.016469726,0.000727025,83.6,1.6722,0.017196751
2775,OK,,198.974359,156.392189,9.08301538,160,123.6,160,62.5805426,0.001276212,10.3995063,0.059238447,1.48E-05,83.6,1.6722,0.059253202
2776,OK,,198.974359,160.4968263,9.32126923,121,123.6,121,47.3265353,2.69105548,0.254355618,0.001622138,0.035515238,83.6,1.6722,0.037137376
2777,OK,,198.974359,160.4968263,9.32126923,140.5,123.6,140.5,54.953539,0.063133827,2.60804406,0.015894021,0.000799508,83.6,1.6722,0.016693529
2778,OK,,198.974359,160.4968263,9.32126923,160,123.6,160,62.5805426,0.001353004,10.3106743,0.058670698,1.56E-05,83.6,1.6722,0.058686328
2779,OK,,198.974359,164.6014636,9.55952308,121,123.6,121,47.3265353,2.74000327,0.250861603,0.001597435,0.036101609,83.6,1.6722,0.037699044
2780,OK,,198.974359,164.6014636,9.55952308,140.5,123.6,140.5,54.953539,0.070670784,2.49956672,0.015217193,0.000894324,83.6,1.6722,0.016111517
2781,OK,,198.974359,164.6014636,9.55952308,160,123.6,160,62.5805426,0.001415743,10.1870152,0.057932775,1.64E-05,83.6,1.6722,0.05794913
2782,OK,,198.974359,168.7061008,9.79777692,121,123.6,121,47.3265353,2.78982045,0.247404601,0.001573028,0.036696449,83.6,1.6722,0.038269477
2783,OK,,198.974359,168.7061008,9.79777692,140.5,123.6,140.5,54.953539,0.076663032,2.42823255,0.014766096,0.000969433,83.6,1.6722,0.015735529
2784,OK,,198.974359,168.7061008,9.79777692,160,123.6,160,62.5805426,0.001498686,10.0706906,0.057223168,1.73E-05,83.6,1.6722,0.057240473
2785,OK,,198.974359,172.8107386,10.0360308,121,123.6,121,47.3265353,2.8392737,0.244064269,0.001549444,0.037285246,83.6,1.6722,0.03883469
2786,OK,,198.974359,172.8107386,10.0360308,140.5,123.6,140.5,54.953539,0.084954692,2.34036452,0.014216255,0.001073484,83.6,1.6722,0.015289739
2787,OK,,198.974359,172.8107386,10.0360308,160,123.6,160,62.5805426,0.001571897,9.97385751,0.056615126,1.81E-05,83.6,1.6722,0.056633262
2788,OK,,198.974359,176.9153751,10.2742846,121,123.6,121,47.3265353,2.88574485,0.241030608,0.00152787,0.037834085,83.6,1.6722,0.039361955
2789,OK,,198.974359,176.9153751,10.2742846,140.5,123.6,140.5,54.953539,0.086891638,2.32240302,0.014089148,0.001097142,83.6,1.6722,0.015186289
2790,OK,,198.974359,176.9153751,10.2742846,160,123.6,160,62.5805426,0.001633582,9.89754097,0.056134041,1.88E-05,83.6,1.6722,0.056152884
2791,OK,,198.974359,181.0200133,10.5125385,121,123.6,121,47.3265353,2.93688527,0.237744451,0.001504763,0.038440381,83.6,1.6722,0.039945145
2792,OK,,198.974359,181.0200133,10.5125385,140.5,123.6,140.5,54.953539,0.103559504,2.17863385,0.013204401,0.001306539,83.6,1.6722,0.014510941
2793,OK,,198.974359,181.0200133,10.5125385,160,123.6,160,62.5805426,0.001943368,9.75271437,0.055270396,2.24E-05,83.6,1.6722,0.055292801
2794,OK,,198.974359,185.1246497,10.7507923,121,123.6,121,47.3265353,2.98586056,0.234695971,0.001483225,0.039017125,83.6,1.6722,0.04050035
2795,OK,,198.974359,185.1246497,10.7507923,140.5,123.6,140.5,54.953539,0.114824177,2.09871561,0.012705806,0.001447481,83.6,1.6722,0.014153287
2796,OK,,198.974359,185.1246497,10.7507923,160,123.6,160,62.5805426,0.001797363,9.66634256,0.054730857,2.07E-05,83.6,1.6722,0.054751569
2797,OK,,198.974359,189.2292879,10.9890462,121,123.6,121,47.3265353,3.03685542,0.231597575,0.001461424,0.039616704,83.6,1.6722,0.041078128
2798,OK,,198.974359,189.2292879,10.9890462,140.5,123.6,140.5,54.953539,0.127099569,2.02197644,0.012227396,0.001600884,83.6,1.6722,0.01382828
2799,OK,,198.974359,189.2292879,10.9890462,160,123.6,160,62.5805426,0.001906417,9.54958185,0.054024197,2.20E-05,83.6,1.6722,0.054046156
2800,OK,,198.974359,193.3339244,11.2273,121,123.6,121,47.3265353,3.08359113,0.228846935,0.001441899,0.040162106,83.6,1.6722,0.041604004
2801,OK,,198.974359,193.3339244,11.2273,140.5,123.6,140.5,54.953539,0.14073234,1.94724029,0.011762093,0.001771077,83.6,1.6722,0.01353317
2802,OK,,198.974359,193.3339244,11.2273,160,123.6,160,62.5805426,0.00204122,9.45007373,0.053413225,2.35E-05,83.6,1.6722,0.053436725
2803,OK,,198.974359,197.4385609,11.4655538,121,123.6,121,47.3265353,3.13547025,0.225846873,0.00142084,0.040768718,83.6,1.6722,0.042189557
2804,OK,,198.974359,197.4385609,11.4655538,140.5,123.6,140.5,54.953539,0.155227048,1.87738713,0.011327127,0.00195177,83.6,1.6722,0.013278897
2805,OK,,198.974359,197.4385609,11.4655538,160,123.6,160,62.5805426,0.002124904,9.36489305,0.052881859,2.45E-05,83.6,1.6722,0.052906309
2806,OK,,198.974359,201.5431991,11.7038077,121,123.6,121,47.3265353,3.18220436,0.223232151,0.001402285,0.041310483,83.6,1.6722,0.042712768
2807,OK,,198.974359,201.5431991,11.7038077,140.5,123.6,140.5,54.953539,0.172968011,1.80109086,0.010854464,0.002172831,83.6,1.6722,0.013027295
2808,OK,,198.974359,201.5431991,11.7038077,160,123.6,160,62.5805426,0.00226079,9.24810263,0.052178326,2.60E-05,83.6,1.6722,0.052204328
2809,OK,,198.974359,205.6478355,11.9420615,121,123.6,121,47.3265353,3.23114829,0.220551068,0.001383357,0.041877234,83.6,1.6722,0.043260591
2810,OK,,198.974359,205.6478355,11.9420615,140.5,123.6,140.5,54.953539,0.189199919,1.7407163,0.010478276,0.002374547,83.6,1.6722,0.012852824
2811,OK,,198.974359,205.6478355,11.9420615,160,123.6,160,62.5805426,0.00240176,9.12869507,0.0514614,2.76E-05,83.6,1.6722,0.051489009
2812,OK,,198.974359,209.7524737,12.1803154,121,123.6,121,47.3265353,3.28062708,0.21790432,0.001364696,0.04244855,83.6,1.6722,0.043813246
2813,OK,,198.974359,209.7524737,12.1803154,140.5,123.6,140.5,54.953539,0.209128446,1.67471402,0.010069211,0.002622091,83.6,1.6722,0.012691302
2814,OK,,198.974359,209.7524737,12.1803154,160,123.6,160,62.5805426,0.002518275,9.0361781,0.05089284,2.89E-05,83.6,1.6722,0.050921774
2815,OK,,198.974359,213.8571102,12.4185692,121,123.6,121,47.3265353,3.33055069,0.215298623,0.001346342,0.043023131,83.6,1.6722,0.044369472
2816,OK,,198.974359,213.8571102,12.4185692,140.5,123.6,140.5,54.953539,0.229040698,1.61620391,0.009705913,0.00286892,83.6,1.6722,0.012574833
2817,OK,,198.974359,213.8571102,12.4185692,160,123.6,160,62.5805426,0.002649395,8.93866015,0.050297736,3.04E-05,83.6,1.6722,0.050328161
2818,OK,,198.974359,217.9617484,12.6568231,121,123.6,121,47.3265353,3.3815789,0.212690366,0.001328029,0.043609767,83.6,1.6722,0.044937795
2819,OK,,198.974359,217.9617484,12.6568231,140.5,123.6,140.5,54.953539,0.251319057,1.55822769,0.009346602,0.003144751,83.6,1.6722,0.012491353
2820,OK,,198.974359,217.9617484,12.6568231,160,123.6,160,62.5805426,0.002814635,8.81969074,0.049584899,3.23E-05,83.6,1.6722,0.049617204
2821,OK,,198.974359,222.0663848,12.8950769,121,123.6,121,47.3265353,3.42971508,0.210296543,0.001311122,0.044159902,83.6,1.6722,0.045471023
2822,OK,,198.974359,222.0663848,12.8950769,140.5,123.6,140.5,54.953539,0.275992566,1.50021793,0.008987974,0.003449867,83.6,1.6722,0.012437841
2823,OK,,198.974359,222.0663848,12.8950769,160,123.6,160,62.5805426,0.002920949,8.748679,0.04912876,3.35E-05,83.6,1.6722,0.049162256
2824,OK,,198.974359,226.171023,13.1333308,121,123.6,121,47.3265353,3.47889707,0.207906455,0.001294276,0.044720241,83.6,1.6722,0.046014517
2825,OK,,198.974359,226.171023,13.1333308,140.5,123.6,140.5,54.953539,0.298714237,1.45227842,0.008690204,0.003729999,83.6,1.6722,0.012420203
2826,OK,,198.974359,226.171023,13.1333308,160,123.6,160,62.5805426,0.003134012,8.61911583,0.048369792,3.59E-05,83.6,1.6722,0.048405728
2827,OK,,198.974359,230.2756595,13.3715846,121,123.6,121,47.3265353,3.52863139,0.205543029,0.001277643,0.045285408,83.6,1.6722,0.046563052
2828,OK,,198.974359,230.2756595,13.3715846,140.5,123.6,140.5,54.953539,0.326792671,1.39861377,0.008358983,0.004076023,83.6,1.6722,0.012435006
2829,OK,,198.974359,230.2756595,13.3715846,160,123.6,160,62.5805426,0.003323924,8.50529567,0.047690196,3.81E-05,83.6,1.6722,0.047728291
2830,OK,,198.974359,234.3802977,13.6098385,121,123.6,121,47.3265353,3.57713746,0.203295094,0.00126178,0.045833933,83.6,1.6722,0.047095713
2831,Errors,,198.974359,234.3802977,13.6098385,140.5,123.6,140.5,54.953539,0.21117677,1.69316726,0.010091871,0.002637869,83.6,1.6722,0.01272974
2832,OK,,198.974359,234.3802977,13.6098385,160,123.6,160,62.5805426,0.003509605,8.40167621,0.047067746,4.02E-05,83.6,1.6722,0.047107949
2833,OK,,198.974359,238.4849341,13.8480923,121,123.6,121,47.3265353,3.62919296,0.200922899,0.00124518,0.046423066,83.6,1.6722,0.047668246
2834,OK,,198.974359,238.4849341,13.8480923,140.5,123.6,140.5,54.953539,0.381591154,1.30851224,0.007801291,0.004748842,83.6,1.6722,0.012550133
2835,OK,,198.974359,238.4849341,13.8480923,160,123.6,160,62.5805426,0.003696822,8.30328179,0.046473836,4.23E-05,83.6,1.6722,0.046516162
2836,OK,,198.974359,242.5895723,14.0863462,121,123.6,121,47.3265353,3.67875846,0.198723723,0.00122971,0.046980744,83.6,1.6722,0.048210454
2837,OK,,198.974359,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.411661723,1.26542244,0.007535094,0.005117097,83.6,1.6722,0.01265219
2838,OK,,198.974359,242.5895723,14.0863462,160,123.6,160,62.5805426,0.003925955,8.18878274,0.045793685,4.49E-05,83.6,1.6722,0.045838612
2839,OK,,198.974359,246.6942088,14.3246,121,123.6,121,47.3265353,3.72717649,0.196631039,0.00121494,0.047522296,83.6,1.6722,0.048737237
2840,OK,,198.974359,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.443564352,1.22367196,0.007277418,0.005506991,83.6,1.6722,0.012784408
2841,OK,,198.974359,246.6942088,14.3246,160,123.6,160,62.5805426,0.004142767,8.08753487,0.045186375,4.74E-05,83.6,1.6722,0.045233758
2842,OK,,198.974359,250.7988453,14.5628538,121,123.6,121,47.3265353,3.77738798,0.194495531,0.001199951,0.048084165,83.6,1.6722,0.049284117
2843,OK,,198.974359,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.476955678,1.18365288,0.007030648,0.005914313,83.6,1.6722,0.012944961
2844,OK,,198.974359,250.7988453,14.5628538,160,123.6,160,62.5805426,0.004307937,7.9844116,0.04457068,4.92E-05,83.6,1.6722,0.044619929
2845,OK,,198.974359,254.9034835,14.8011077,121,123.6,121,47.3265353,3.82704393,0.192432369,0.001185452,0.048637452,83.6,1.6722,0.049822904
2846,OK,,198.974359,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.503247965,1.15469274,0.006849996,0.006233423,83.6,1.6722,0.013083419
2847,OK,,198.974359,254.9034835,14.8011077,160,123.6,160,62.5805426,0.004598584,7.89270786,0.044017836,5.25E-05,83.6,1.6722,0.04407038
2848,OK,,198.974359,259.0081199,15.0393615,121,123.6,121,47.3265353,3.87969024,0.190275838,0.001170409,0.04922413,83.6,1.6722,0.050394538
2849,OK,,198.974359,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.542149045,1.12111495,0.00664087,0.00670548,83.6,1.6722,0.01334635
2850,OK,,198.974359,259.0081199,15.0393615,160,123.6,160,62.5805426,0.004671772,7.86544793,0.043815354,5.33E-05,83.6,1.6722,0.043868698
2851,OK,,198.974359,263.1127581,15.2776154,121,123.6,121,47.3265353,3.92923783,0.188298546,0.001156521,0.049772309,83.6,1.6722,0.05092883
2852,OK,,198.974359,263.1127581,15.2776154,140.5,123.6,140.5,54.953539,0.572509386,1.09228414,0.0064619,0.007072619,83.6,1.6722,0.013534519
2853,OK,,198.974359,263.1127581,15.2776154,160,123.6,160,62.5805426,0.005145122,7.68418336,0.042776733,5.87E-05,83.6,1.6722,0.042835457
2854,OK,,198.974359,267.2173946,15.5158692,121,123.6,121,47.3265353,3.97819929,0.186389202,0.00114309,0.050311619,83.6,1.6722,0.051454709
2855,OK,,198.974359,267.2173946,15.5158692,140.5,123.6,140.5,54.953539,0.611038303,1.05807119,0.006251565,0.007538655,83.6,1.6722,0.01379022
2856,OK,,198.974359,267.2173946,15.5158692,160,123.6,160,62.5805426,0.005468087,7.57291911,0.042121774,6.24E-05,83.6,1.6722,0.042184157
2857,OK,,198.974359,271.3220328,15.7541231,121,123.6,121,47.3265353,4.02767116,0.184495777,0.001129798,0.050855515,83.6,1.6722,0.051985312
2858,OK,,198.974359,271.3220328,15.7541231,140.5,123.6,140.5,54.953539,0.651212555,1.0250847,0.006048976,0.00802356,83.6,1.6722,0.014072536
2859,OK,,198.974359,271.3220328,15.7541231,160,123.6,160,62.5805426,0.005759344,7.47925656,0.041562835,6.57E-05,83.6,1.6722,0.041628509
2860,OK,,198.974359,275.4266692,15.9923769,121,123.6,121,47.3265353,4.07553497,0.182708309,0.001117195,0.051378631,83.6,1.6722,0.052495826
2861,OK,,198.974359,275.4266692,15.9923769,140.5,123.6,140.5,54.953539,0.686332134,0.998370931,0.005883815,0.0084456,83.6,1.6722,0.014329415
2862,OK,,198.974359,275.4266692,15.9923769,160,123.6,160,62.5805426,0.005943149,7.42082866,0.041182062,6.77E-05,83.6,1.6722,0.04124974
2863,OK,,198.974359,279.5313074,16.2306308,121,123.6,121,47.3265353,4.12711076,0.180811957,0.001103945,0.051942631,83.6,1.6722,0.053046575
2864,OK,,198.974359,279.5313074,16.2306308,140.5,123.6,140.5,54.953539,0.723996994,0.971518619,0.005718196,0.008897336,83.6,1.6722,0.014615532
