HEATER2_output_T_SP,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
224.210526,17.4219,139.473684,123.6,139.473684,54.5521177,1.22002245,1.04479654,0.006110434,0.014867329,83.6,1.655,0.020977763
224.210526,17.4219,141.526316,123.6,141.526316,55.3549602,0.923785048,1.2657038,0.007368605,0.011213957,83.6,1.655,0.018582562
224.210526,17.4219,143.578947,123.6,143.578947,56.1578027,0.6658597,1.55058875,0.008983607,0.008045996,83.6,1.655,0.017029603
224.210526,17.4219,145.631579,123.6,145.631579,56.9606452,0.369988249,2.09798177,0.012080927,0.004447663,83.6,1.655,0.01652859
224.210526,17.4219,147.684211,123.6,147.684211,57.7634877,0.286695114,2.4174758,0.013856573,0.003423769,83.6,1.655,0.017280342
224.210526,17.4219,149.736842,123.6,149.736842,58.5663301,0.178652662,3.0074172,0.017136208,0.002117816,83.6,1.655,0.019254024
224.210526,17.4219,151.789474,123.6,151.789474,59.3691726,0.111511438,3.68662936,0.020875746,0.001311211,83.6,1.655,0.022186957
224.210526,17.4219,153.842105,123.6,153.842105,60.1720151,0.071039994,4.42676027,0.024905442,0.000828186,83.6,1.655,0.025733628
224.210526,17.4219,155.894737,123.6,155.894737,60.9748576,0.047195187,5.19344732,0.029027432,0.00054536,83.6,1.655,0.029572792
224.210526,17.4219,157.947368,123.6,157.947368,61.7777001,0.01239868,7.71728641,0.042397193,0.000139886,83.6,1.655,0.042537079
224.210526,17.4219,160,123.6,160,62.5805426,0.022850269,6.7901396,0.037445579,0.000259333,83.6,1.655,0.037704912
229.473684,8.13,121,123.6,121,47.3265353,2.54582422,0.463130419,0.002970306,0.0337809,83.6,1.655,0.036751206
229.473684,8.13,123.052632,123.6,123.052632,48.1293778,2.17354783,0.541801701,0.003461508,0.028775564,83.6,1.655,0.032237072
229.473684,8.13,125.105263,123.6,125.105263,48.9322203,1.8338549,0.63493232,0.004040025,0.024206765,83.6,1.655,0.02824679
229.473684,8.13,127.157895,123.6,127.157895,49.7350628,1.49434564,0.755071607,0.004784153,0.019665337,83.6,1.655,0.02444949
229.473684,8.13,129.210526,123.6,129.210526,50.5379053,1.17239386,0.909597133,0.00573763,0.015375306,83.6,1.655,0.021112936
229.473684,8.13,131.263158,123.6,131.263158,51.3407478,0.87315131,1.11434108,0.006996091,0.011405551,83.6,1.655,0.018401642
229.473684,8.13,133.315789,123.6,133.315789,52.1435902,0.609603598,1.39017341,0.008683962,0.007925392,83.6,1.655,0.016609354
229.473684,8.13,135.368421,123.6,135.368421,52.9464327,0.396097516,1.76239776,0.010949356,0.005120067,83.6,1.655,0.016069423
229.473684,8.13,137.421053,123.6,137.421053,53.7492752,0.239814074,2.25837174,0.013947909,0.003078527,83.6,1.655,0.017026436
229.473684,8.13,139.473684,123.6,139.473684,54.5521177,0.140418412,2.87383818,0.017636287,0.001788122,83.6,1.655,0.019424409
229.473684,8.13,141.526316,123.6,141.526316,55.3549602,0.083637539,3.57345898,0.021783062,0.00105566,83.6,1.655,0.022838722
229.473684,8.13,143.578947,123.6,143.578947,56.1578027,0.051763304,4.31894533,0.026145906,0.000647289,83.6,1.655,0.026793195
229.473684,8.13,145.631579,123.6,145.631579,56.9606452,0.033256012,5.10466857,0.030684014,0.000411902,83.6,1.655,0.031095916
229.473684,8.13,147.684211,123.6,147.684211,57.7634877,0.022309264,5.90252996,0.035221629,0.000273582,83.6,1.655,0.035495211
229.473684,8.13,149.736842,123.6,149.736842,58.5663301,0.015449713,6.71084233,0.039759986,0.000187686,83.6,1.655,0.039947672
229.473684,8.13,151.789474,123.6,151.789474,59.3691726,0.011138796,7.52209972,0.044241729,0.000134009,83.6,1.655,0.044375738
229.473684,8.13,153.842105,123.6,153.842105,60.1720151,0.00815203,8.33805456,0.048681214,9.71E-05,83.6,1.655,0.048778314
229.473684,8.13,155.894737,123.6,155.894737,60.9748576,0.006193498,9.15476979,0.05305608,7.31E-05,83.6,1.655,0.05312918
229.473684,8.13,157.947368,123.6,157.947368,61.7777001,0.00445378,9.96899898,0.057349233,5.21E-05,83.6,1.655,0.057401333
229.473684,8.13,160,123.6,160,62.5805426,0.003676951,10.8289301,0.061825869,4.26E-05,83.6,1.655,0.061868469
229.473684,8.61904737,121,123.6,121,47.3265353,2.64370193,0.451436929,0.002886334,0.034962016,83.6,1.655,0.03784835
229.473684,8.61904737,123.052632,123.6,123.052632,48.1293778,2.28223436,0.524366485,0.003339781,0.030107835,83.6,1.655,0.033447616
229.473684,8.61904737,125.105263,123.6,125.105263,48.9322203,1.93236443,0.614213154,0.003896379,0.025422413,83.6,1.655,0.029318792
229.473684,8.61904737,127.157895,123.6,127.157895,49.7350628,1.58547231,0.728886603,0.004604572,0.020798613,83.6,1.655,0.025403185
229.473684,8.61904737,129.210526,123.6,129.210526,50.5379053,1.258717,0.874269731,0.005498812,0.016457146,83.6,1.655,0.021955958
229.473684,8.61904737,131.263158,123.6,131.263158,51.3407478,0.956296337,1.06306456,0.006655345,0.012454812,83.6,1.655,0.019110157
229.473684,8.61904737,133.315789,123.6,133.315789,52.1435902,0.676745734,1.32281902,0.008240652,0.008774868,83.6,1.655,0.01701552
229.473684,8.61904737,135.368421,123.6,135.368421,52.9464327,0.45001815,1.66730169,0.010331668,0.00580347,83.6,1.655,0.016135138
229.473684,8.61904737,137.421053,123.6,137.421053,53.7492752,0.276463854,2.13514647,0.013154365,0.003541981,83.6,1.655,0.016696346
229.473684,8.61904737,139.473684,123.6,139.473684,54.5521177,0.165277049,2.71200643,0.016604664,0.002101087,83.6,1.655,0.018705751
229.473684,8.61904737,141.526316,123.6,141.526316,55.3549602,0.098672619,3.38320386,0.020578156,0.001243586,83.6,1.655,0.021821742
229.473684,8.61904737,143.578947,123.6,143.578947,56.1578027,0.059790023,4.13254306,0.024963489,0.000746657,83.6,1.655,0.025710146
229.473684,8.61904737,145.631579,123.6,145.631579,56.9606452,0.03829871,4.900907,0.029398235,0.000473768,83.6,1.655,0.029872003
229.473684,8.61904737,147.684211,123.6,147.684211,57.7634877,0.025320384,5.70947268,0.034002324,0.000310202,83.6,1.655,0.034312526
229.473684,8.61904737,149.736842,123.6,149.736842,58.5663301,0.017568509,6.49004057,0.038377014,0.000213184,83.6,1.655,0.038590198
229.473684,8.61904737,151.789474,123.6,151.789474,59.3691726,0.012026675,7.38531629,0.043322223,0.000144356,83.6,1.655,0.043466579
229.473684,8.61904737,153.842105,123.6,153.842105,60.1720151,0.00914153,8.13419706,0.047399555,0.0001088,83.6,1.655,0.047508355
229.473684,8.61904737,155.894737,123.6,155.894737,60.9748576,0.006830679,8.96062095,0.051825522,8.05E-05,83.6,1.655,0.051906022
229.473684,8.61904737,157.947368,123.6,157.947368,61.7777001,0.005229969,9.78203697,0.056166048,6.11E-05,83.6,1.655,0.056227148
229.473684,8.61904737,160,123.6,160,62.5805426,0.004068337,10.6100399,0.060469338,4.70E-05,83.6,1.655,0.060516338
229.473684,9.10809474,121,123.6,121,47.3265353,2.74149449,0.440084724,0.002805035,0.036133883,83.6,1.655,0.038938918
229.473684,9.10809474,123.052632,123.6,123.052632,48.1293778,2.37828335,0.510168916,0.003239416,0.031271509,83.6,1.655,0.034510925
229.473684,9.10809474,125.105263,123.6,125.105263,48.9322203,2.02195723,0.596696099,0.003773877,0.02651711,83.6,1.655,0.030290987
229.473684,9.10809474,127.157895,123.6,127.157895,49.7350628,1.67774174,0.704367936,0.004436485,0.021939025,83.6,1.655,0.02637551
229.473684,9.10809474,129.210526,123.6,129.210526,50.5379053,1.34430178,0.842299451,0.005282353,0.017522827,83.6,1.655,0.02280518
229.473684,9.10809474,131.263158,123.6,131.263158,51.3407478,1.03360816,1.02044144,0.006370424,0.013423318,83.6,1.655,0.019793742
229.473684,9.10809474,133.315789,123.6,133.315789,52.1435902,0.736757775,1.26974688,0.007888443,0.009529364,83.6,1.655,0.017417807
229.473684,9.10809474,135.368421,123.6,135.368421,52.9464327,0.509643107,1.57732607,0.009748536,0.006556334,83.6,1.655,0.01630487
229.473684,9.10809474,137.421053,123.6,137.421053,53.7492752,0.3180814,2.0163866,0.012387843,0.004064172,83.6,1.655,0.016452015
229.473684,9.10809474,139.473684,123.6,139.473684,54.5521177,0.189420379,2.57548665,0.015731237,0.002403844,83.6,1.655,0.018135081
229.473684,9.10809474,141.526316,123.6,141.526316,55.3549602,0.115162796,3.20538112,0.019453117,0.001449201,83.6,1.655,0.020902318
229.473684,9.10809474,143.578947,123.6,143.578947,56.1578027,0.069511509,3.94142106,0.0237578,0.000866867,83.6,1.655,0.024624667
229.473684,9.10809474,145.631579,123.6,145.631579,56.9606452,0.044144905,4.69998269,0.028134246,0.000545393,83.6,1.655,0.028679639
229.473684,9.10809474,147.684211,123.6,147.684211,57.7634877,0.02883925,5.50283876,0.032698456,0.000352713,83.6,1.655,0.033051169
229.473684,9.10809474,149.736842,123.6,149.736842,58.5663301,0.01997031,6.28798973,0.037107468,0.000242044,83.6,1.655,0.037349512
229.473684,9.10809474,151.789474,123.6,151.789474,59.3691726,0.014091011,7.10097325,0.041602755,0.000169147,83.6,1.655,0.041771902
229.473684,9.10809474,153.842105,123.6,153.842105,60.1720151,0.009952266,7.97671097,0.046359372,0.000118175,83.6,1.655,0.046477547
229.473684,9.10809474,155.894737,123.6,155.894737,60.9748576,0.007676627,8.75032833,0.050519958,9.04E-05,83.6,1.655,0.050610358
229.473684,9.10809474,157.947368,123.6,157.947368,61.7777001,0.005652743,9.5909302,0.054964109,6.59E-05,83.6,1.655,0.055030009
229.473684,9.10809474,160,123.6,160,62.5805426,0.004375852,10.4555103,0.059462163,5.05E-05,83.6,1.655,0.059512663
229.473684,9.59714211,121,123.6,121,47.3265353,2.83945789,0.429288818,0.002727766,0.037300341,83.6,1.655,0.040028107
229.473684,9.59714211,123.052632,123.6,123.052632,48.1293778,2.4754148,0.496555528,0.003143346,0.032441325,83.6,1.655,0.035584671
229.473684,9.59714211,125.105263,123.6,125.105263,48.9322203,2.1172563,0.579150187,0.003651878,0.027676874,83.6,1.655,0.031328752
229.473684,9.59714211,127.157895,123.6,127.157895,49.7350628,1.76251893,0.683486683,0.004292267,0.022977761,83.6,1.655,0.027270028
229.473684,9.59714211,129.210526,123.6,129.210526,50.5379053,1.42724412,0.813832051,0.005089033,0.018548692,83.6,1.655,0.023637725
229.473684,9.59714211,131.263158,123.6,131.263158,51.3407478,1.12090699,0.976872553,0.006081113,0.014513198,83.6,1.655,0.020594311
229.473684,9.59714211,133.315789,123.6,133.315789,52.1435902,0.828568818,1.19759099,0.007419751,0.010684301,83.6,1.655,0.018104052
229.473684,9.59714211,135.368421,123.6,135.368421,52.9464327,0.574158899,1.49385942,0.009208336,0.007367668,83.6,1.655,0.016576004
229.473684,9.59714211,137.421053,123.6,137.421053,53.7492752,0.369891729,1.89329867,0.011606509,0.004718566,83.6,1.655,0.016325075
229.473684,9.59714211,139.473684,123.6,139.473684,54.5521177,0.215491649,2.45222974,0.014937061,0.002727655,83.6,1.655,0.017664716
229.473684,9.59714211,141.526316,123.6,141.526316,55.3549602,0.133654247,3.04302428,0.018425876,0.001679257,83.6,1.655,0.020105133
229.473684,9.59714211,143.578947,123.6,143.578947,56.1578027,0.081320817,3.74640003,0.022533965,0.001012727,83.6,1.655,0.023546692
229.473684,9.59714211,145.631579,123.6,145.631579,56.9606452,0.050614062,4.51056804,0.026943304,0.000624511,83.6,1.655,0.027567815
229.473684,9.59714211,147.684211,123.6,147.684211,57.7634877,0.033290489,5.28569489,0.031352917,0.000406893,83.6,1.655,0.03175981
229.473684,9.59714211,149.736842,123.6,149.736842,58.5663301,0.022674146,6.08058312,0.035812297,0.000274499,83.6,1.655,0.036086796
229.473684,9.59714211,151.789474,123.6,151.789474,59.3691726,0.015900011,6.89207275,0.040300085,0.000190649,83.6,1.655,0.040490734
229.473684,9.59714211,153.842105,123.6,153.842105,60.1720151,0.011476339,7.71064466,0.044760152,0.00013629,83.6,1.655,0.044896442
229.473684,9.59714211,155.894737,123.6,155.894737,60.9748576,0.008526689,8.52574403,0.049133037,0.000100296,83.6,1.655,0.049233333
229.473684,9.59714211,157.947368,123.6,157.947368,61.7777001,0.006487943,9.33882175,0.05342803,7.56E-05,83.6,1.655,0.05350363
229.473684,9.59714211,160,123.6,160,62.5805426,0.004907754,10.2089448,0.057962802,5.66E-05,83.6,1.655,0.058019402
229.473684,10.0861895,121,123.6,121,47.3265353,2.94347889,0.418362026,0.002650084,0.038533857,83.6,1.655,0.041183941
229.473684,10.0861895,123.052632,123.6,123.052632,48.1293778,2.57519345,0.483250672,0.003049766,0.033636217,83.6,1.655,0.036685983
229.473684,10.0861895,125.105263,123.6,125.105263,48.9322203,2.21541962,0.562192984,0.003534258,0.028864786,83.6,1.655,0.032399044
229.473684,10.0861895,127.157895,123.6,127.157895,49.7350628,1.86296218,0.66027749,0.004134169,0.024206927,83.6,1.655,0.028341096
229.473684,10.0861895,129.210526,123.6,129.210526,50.5379053,1.5245074,0.782953626,0.004881645,0.019748917,83.6,1.655,0.024630562
229.473684,10.0861895,131.263158,123.6,131.263158,51.3407478,1.20427946,0.939291869,0.005830534,0.015546745,83.6,1.655,0.021377279
229.473684,10.0861895,133.315789,123.6,133.315789,52.1435902,0.906274381,1.14436414,0.007070374,0.011653488,83.6,1.655,0.018723862
229.473684,10.0861895,135.368421,123.6,135.368421,52.9464327,0.644106513,1.4157482,0.008703648,0.008243568,83.6,1.655,0.016947216
229.473684,10.0861895,137.421053,123.6,137.421053,53.7492752,0.420559894,1.79223205,0.010957387,0.005350946,83.6,1.655,0.016308333
229.473684,10.0861895,139.473684,123.6,139.473684,54.5521177,0.260400632,2.27784091,0.013847528,0.003292007,83.6,1.655,0.017139535
229.473684,10.0861895,141.526316,123.6,141.526316,55.3549602,0.156549086,2.87620677,0.017376339,0.001963686,83.6,1.655,0.019340025
229.473684,10.0861895,143.578947,123.6,143.578947,56.1578027,0.094479394,3.56273424,0.021382651,0.001174911,83.6,1.655,0.022557562
229.473684,10.0861895,145.631579,123.6,145.631579,56.9606452,0.05918914,4.3002537,0.025634075,0.000729366,83.6,1.655,0.026363441
229.473684,10.0861895,147.684211,123.6,147.684211,57.7634877,0.038410895,5.07257907,0.030028045,0.000468902,83.6,1.655,0.030496947
229.473684,10.0861895,149.736842,123.6,149.736842,58.5663301,0.025778645,5.87839499,0.03455176,0.000311714,83.6,1.655,0.034863474
229.473684,10.0861895,151.789474,123.6,151.789474,59.3691726,0.017543071,6.72368829,0.039233953,0.000210102,83.6,1.655,0.039444055
229.473684,10.0861895,153.842105,123.6,153.842105,60.1720151,0.012374514,7.57445806,0.043856779,0.00014665,83.6,1.655,0.044003429
229.473684,10.0861895,155.894737,123.6,155.894737,60.9748576,0.00954004,8.30871267,0.047793712,0.000112099,83.6,1.655,0.047905811
229.473684,10.0861895,157.947368,123.6,157.947368,61.7777001,0.007137909,9.14557522,0.052223259,8.31E-05,83.6,1.655,0.052306359
229.473684,10.0861895,160,123.6,160,62.5805426,0.005531289,9.95357247,0.056426466,6.38E-05,83.6,1.655,0.056490266
229.473684,10.5752368,121,123.6,121,47.3265353,3.03798168,0.408999117,0.002582806,0.03964146,83.6,1.655,0.042224266
229.473684,10.5752368,123.052632,123.6,123.052632,48.1293778,2.66998678,0.471333505,0.002965502,0.034761198,83.6,1.655,0.0377267
229.473684,10.5752368,125.105263,123.6,125.105263,48.9322203,2.30762441,0.547386871,0.003430843,0.029970556,83.6,1.655,0.033401399
229.473684,10.5752368,127.157895,123.6,127.157895,49.7350628,1.95649378,0.640237503,0.003996803,0.025341424,83.6,1.655,0.029338227
229.473684,10.5752368,129.210526,123.6,129.210526,50.5379053,1.6156612,0.756402556,0.004702351,0.020864626,83.6,1.655,0.025566977
229.473684,10.5752368,131.263158,123.6,131.263158,51.3407478,1.28795092,0.904874781,0.005600879,0.016577847,83.6,1.655,0.022178726
229.473684,10.5752368,133.315789,123.6,133.315789,52.1435902,0.984337203,1.09652937,0.006756012,0.012621616,83.6,1.655,0.019377628
229.473684,10.5752368,135.368421,123.6,135.368421,52.9464327,0.712646009,1.3490966,0.00827163,0.009096975,83.6,1.655,0.017368605
229.473684,10.5752368,137.421053,123.6,137.421053,53.7492752,0.46181221,1.72085768,0.010490682,0.005859517,83.6,1.655,0.016350199
229.473684,10.5752368,139.473684,123.6,139.473684,54.5521177,0.302818115,2.1450375,0.013008792,0.003820545,83.6,1.655,0.016829337
229.473684,10.5752368,141.526316,123.6,141.526316,55.3549602,0.170787944,2.78709145,0.016778414,0.00213353,83.6,1.655,0.018911944
229.473684,10.5752368,143.578947,123.6,143.578947,56.1578027,0.109343656,3.39126193,0.020308506,0.001357745,83.6,1.655,0.021666251
229.473684,10.5752368,145.631579,123.6,145.631579,56.9606452,0.066253303,4.15105831,0.024680473,0.000814618,83.6,1.655,0.025495091
229.473684,10.5752368,147.684211,123.6,147.684211,57.7634877,0.043729309,4.88495467,0.028856926,0.000533158,83.6,1.655,0.029390084
229.473684,10.5752368,149.736842,123.6,149.736842,58.5663301,0.029276189,5.67106579,0.033266466,0.000353587,83.6,1.655,0.033620053
229.473684,10.5752368,151.789474,123.6,151.789474,59.3691726,0.02033694,6.47080297,0.037689337,0.000243298,83.6,1.655,0.037932635
229.473684,10.5752368,153.842105,123.6,153.842105,60.1720151,0.014503283,7.28187111,0.042110327,0.000171862,83.6,1.655,0.042282189
229.473684,10.5752368,155.894737,123.6,155.894737,60.9748576,0.010732223,8.08304495,0.046410057,0.000125974,83.6,1.655,0.046536031
229.473684,10.5752368,157.947368,123.6,157.947368,61.7777001,0.007906222,8.94060236,0.050957011,9.19E-05,83.6,1.655,0.051048911
229.473684,10.5752368,160,123.6,160,62.5805426,0.006100967,9.74777402,0.055158079,7.03E-05,83.6,1.655,0.055228379
229.473684,11.0642842,121,123.6,121,47.3265353,3.13703241,0.399512535,0.002515114,0.040797377,83.6,1.655,0.043312491
229.473684,11.0642842,123.052632,123.6,123.052632,48.1293778,2.76971563,0.459676998,0.002883327,0.035939517,83.6,1.655,0.038822844
229.473684,11.0642842,125.105263,123.6,125.105263,48.9322203,2.4045272,0.532532557,0.003327687,0.031127302,83.6,1.655,0.034454989
229.473684,11.0642842,127.157895,123.6,127.157895,49.7350628,2.05219226,0.621055889,0.003865542,0.026495495,83.6,1.655,0.030361037
229.473684,11.0642842,129.210526,123.6,129.210526,50.5379053,1.7066718,0.731864113,0.004536535,0.021971452,83.6,1.655,0.026507987
229.473684,11.0642842,131.263158,123.6,131.263158,51.3407478,1.38005308,0.870136817,0.005370426,0.017708332,83.6,1.655,0.023078758
229.473684,11.0642842,133.315789,123.6,133.315789,52.1435902,1.06761422,1.05056288,0.006454736,0.013649614,83.6,1.655,0.02010435
229.473684,11.0642842,135.368421,123.6,135.368421,52.9464327,0.78304131,1.28864529,0.007879643,0.00996912,83.6,1.655,0.017848763
229.473684,11.0642842,137.421053,123.6,137.421053,53.7492752,0.5307918,1.61783983,0.009841714,0.006724487,83.6,1.655,0.016566201
229.473684,11.0642842,139.473684,123.6,139.473684,54.5521177,0.348962484,2.02420905,0.012245938,0.004393412,83.6,1.655,0.01663935
229.473684,11.0642842,141.526316,123.6,141.526316,55.3549602,0.212126549,2.56841514,0.015445331,0.002651562,83.6,1.655,0.018096893
229.473684,11.0642842,143.578947,123.6,143.578947,56.1578027,0.126461104,3.22421806,0.019265152,0.001567899,83.6,1.655,0.020833051
229.473684,11.0642842,145.631579,123.6,145.631579,56.9606452,0.079154037,3.92295429,0.023285571,0.00097274,83.6,1.655,0.024258311
229.473684,11.0642842,147.684211,123.6,147.684211,57.7634877,0.05038969,4.68253428,0.027604315,0.000613584,83.6,1.655,0.028217899
229.473684,11.0642842,149.736842,123.6,149.736842,58.5663301,0.033413956,5.46718589,0.032005912,0.000403077,83.6,1.655,0.032408989
229.473684,11.0642842,151.789474,123.6,151.789474,59.3691726,0.02297375,6.26664797,0.036428085,0.000274526,83.6,1.655,0.036702611
229.473684,11.0642842,153.842105,123.6,153.842105,60.1720151,0.016334345,7.09369427,0.040938864,0.000193323,83.6,1.655,0.041132187
229.473684,11.0642842,155.894737,123.6,155.894737,60.9748576,0.011883674,7.89095297,0.045219073,0.000139335,83.6,1.655,0.045358408
229.473684,11.0642842,157.947368,123.6,157.947368,61.7777001,0.008743626,8.74066386,0.049723948,0.000101548,83.6,1.655,0.049825496
229.473684,11.0642842,160,123.6,160,62.5805426,0.00663407,9.57233348,0.054060914,7.63E-05,83.6,1.655,0.054137214
229.473684,11.5533316,121,123.6,121,47.3265353,3.23644464,0.390530043,0.002450992,0.041950108,83.6,1.655,0.0444011
229.473684,11.5533316,123.052632,123.6,123.052632,48.1293778,2.86646165,0.448738983,0.002806156,0.037073501,83.6,1.655,0.039879657
229.473684,11.5533316,125.105263,123.6,125.105263,48.9322203,2.50168733,0.518565738,0.003230662,0.032279798,83.6,1.655,0.03551046
229.473684,11.5533316,127.157895,123.6,127.157895,49.7350628,2.14326503,0.604117309,0.003748989,0.027584932,83.6,1.655,0.031333921
229.473684,11.5533316,129.210526,123.6,129.210526,50.5379053,1.79884905,0.708713604,0.004380206,0.023085932,83.6,1.655,0.027466138
229.473684,11.5533316,131.263158,123.6,131.263158,51.3407478,1.46529541,0.84071442,0.005173996,0.018746302,83.6,1.655,0.023920298
229.473684,11.5533316,133.315789,123.6,133.315789,52.1435902,1.14975546,1.00960343,0.006185733,0.01465742,83.6,1.655,0.020843153
229.473684,11.5533316,135.368421,123.6,135.368421,52.9464327,0.859856981,1.23002122,0.00750077,0.010916971,83.6,1.655,0.018417741
229.473684,11.5533316,137.421053,123.6,137.421053,53.7492752,0.604723505,1.52382772,0.00924582,0.007640893,83.6,1.655,0.016886713
229.473684,11.5533316,139.473684,123.6,139.473684,54.5521177,0.396164694,1.91935413,0.011582684,0.00497698,83.6,1.655,0.016559664
229.473684,11.5533316,141.526316,123.6,141.526316,55.3549602,0.24242103,2.44032625,0.014640189,0.003024753,83.6,1.655,0.017664942
229.473684,11.5533316,143.578947,123.6,143.578947,56.1578027,0.149808633,3.03780323,0.018111622,0.001854379,83.6,1.655,0.019966001
229.473684,11.5533316,145.631579,123.6,145.631579,56.9606452,0.091470768,3.74010231,0.022152552,0.001122528,83.6,1.655,0.02327508
229.473684,11.5533316,147.684211,123.6,147.684211,57.7634877,0.057986014,4.48843315,0.02640504,0.000705173,83.6,1.655,0.027110213
229.473684,11.5533316,149.736842,123.6,149.736842,58.5663301,0.037526074,5.29086467,0.030908879,0.000452124,83.6,1.655,0.031361003
229.473684,11.5533316,151.789474,123.6,151.789474,59.3691726,0.02594828,6.06832905,0.035204887,0.000309709,83.6,1.655,0.035514596
229.473684,11.5533316,153.842105,123.6,153.842105,60.1720151,0.01827459,6.86126434,0.039525525,0.000216073,83.6,1.655,0.039741598
229.473684,11.5533316,155.894737,123.6,155.894737,60.9748576,0.013354505,7.67224399,0.043883774,0.000156413,83.6,1.655,0.044040187
229.473684,11.5533316,157.947368,123.6,157.947368,61.7777001,0.009542357,8.56703538,0.04861164,0.000110553,83.6,1.655,0.048722193
229.473684,11.5533316,160,123.6,160,62.5805426,0.007475808,9.32571086,0.052578007,8.59E-05,83.6,1.655,0.052663907
229.473684,12.0423789,121,123.6,121,47.3265353,3.33633602,0.383137756,0.002397186,0.043100539,83.6,1.655,0.045497725
229.473684,12.0423789,123.052632,123.6,123.052632,48.1293778,2.96577301,0.438050871,0.002730971,0.038231044,83.6,1.655,0.040962015
229.473684,12.0423789,125.105263,123.6,125.105263,48.9322203,2.59899421,0.505254902,0.003138265,0.033426256,83.6,1.655,0.036564521
229.473684,12.0423789,127.157895,123.6,127.157895,49.7350628,2.23645836,0.587629758,0.003635865,0.028693418,83.6,1.655,0.032329283
229.473684,12.0423789,129.210526,123.6,129.210526,50.5379053,1.8970301,0.685728647,0.004225729,0.024267562,83.6,1.655,0.028493291
229.473684,12.0423789,131.263158,123.6,131.263158,51.3407478,1.55704517,0.811417283,0.004979347,0.019858655,83.6,1.655,0.024838002
229.473684,12.0423789,133.315789,123.6,133.315789,52.1435902,1.23541876,0.970734358,0.005930886,0.015703046,83.6,1.655,0.021633932
229.473684,12.0423789,135.368421,123.6,135.368421,52.9464327,0.936252552,1.17807207,0.007164374,0.011854188,83.6,1.655,0.019018562
229.473684,12.0423789,137.421053,123.6,137.421053,53.7492752,0.673328571,1.44908165,0.008769177,0.008485859,83.6,1.655,0.017255036
229.473684,12.0423789,139.473684,123.6,139.473684,54.5521177,0.455910203,1.8059785,0.010871382,0.005714071,83.6,1.655,0.016585453
229.473684,12.0423789,141.526316,123.6,141.526316,55.3549602,0.288062234,2.28032607,0.013648618,0.003586905,83.6,1.655,0.017235523
229.473684,12.0423789,143.578947,123.6,143.578947,56.1578027,0.173490055,2.88081625,0.017136829,0.002143985,83.6,1.655,0.019280814
229.473684,12.0423789,145.631579,123.6,145.631579,56.9606452,0.106581251,3.55332743,0.021001145,0.001306065,83.6,1.655,0.02230721
229.473684,12.0423789,147.684211,123.6,147.684211,57.7634877,0.067261685,4.28664908,0.02516591,0.0008169,83.6,1.655,0.02598281
229.473684,12.0423789,149.736842,123.6,149.736842,58.5663301,0.043580209,5.06609748,0.029537745,0.00052443,83.6,1.655,0.030062175
229.473684,12.0423789,151.789474,123.6,151.789474,59.3691726,0.029431105,5.86116334,0.033935575,0.000350856,83.6,1.655,0.034286431
229.473684,12.0423789,153.842105,123.6,153.842105,60.1720151,0.020644443,6.66152862,0.038299804,0.000243813,83.6,1.655,0.038543617
229.473684,12.0423789,155.894737,123.6,155.894737,60.9748576,0.014903186,7.46963128,0.042643387,0.00017436,83.6,1.655,0.042817747
229.473684,12.0423789,157.947368,123.6,157.947368,61.7777001,0.01096293,8.29530376,0.04701865,0.000127058,83.6,1.655,0.047145708
229.473684,12.0423789,160,123.6,160,62.5805426,0.008323466,9.10506918,0.051241831,9.56E-05,83.6,1.655,0.051337431
229.473684,12.5314263,121,123.6,121,47.3265353,3.43712843,0.374835097,0.002338032,0.044254726,83.6,1.655,0.046592758
229.473684,12.5314263,123.052632,123.6,123.052632,48.1293778,3.06447343,0.427936513,0.002659812,0.039373955,83.6,1.655,0.042033767
229.473684,12.5314263,125.105263,123.6,125.105263,48.9322203,2.69426023,0.492916687,0.003052457,0.034540737,83.6,1.655,0.037593194
229.473684,12.5314263,127.157895,123.6,127.157895,49.7350628,2.3403156,0.570242004,0.003517774,0.029925985,83.6,1.655,0.033443759
229.473684,12.5314263,129.210526,123.6,129.210526,50.5379053,1.98860953,0.665786404,0.004090874,0.025360409,83.6,1.655,0.029451283
229.473684,12.5314263,131.263158,123.6,131.263158,51.3407478,1.64643046,0.78504054,0.004803677,0.020935148,83.6,1.655,0.025738825
229.473684,12.5314263,133.315789,123.6,133.315789,52.1435902,1.3227577,0.934553199,0.00569379,0.016763411,83.6,1.655,0.022457201
229.473684,12.5314263,135.368421,123.6,135.368421,52.9464327,1.01444138,1.13015918,0.006853919,0.012807285,83.6,1.655,0.019661204
229.473684,12.5314263,137.421053,123.6,137.421053,53.7492752,0.741921108,1.38345362,0.008349884,0.009326347,83.6,1.655,0.017676231
